Pet ID,Name,Status,Publish Date,Organization ID,City,State,Breed,Age,Gender,Size,Coat,Spayed or Neutered,House Trained,Special Needs,Shots Current
55009986,Pippa,adoptable,2022-03-17T16:06:25+0000,GA70,Greensboro,GA,Terrier,Adult,Female,Medium,,True,False,False,False
54734367,Prince,adoptable,2022-02-24T10:01:01+0000,GA174,Forsyth,GA,American Staffordshire Terrier,Young,Male,Large,,True,False,False,True
55298187,Adele,adoptable,2022-04-14T10:01:27+0000,GA66,Albany,GA,Mixed Breed,Young,Female,Small,,False,False,False,True
55109900,Lucille,adoptable,2022-03-25T17:06:30+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,,False,False,False,False
54488215,Pen 182 Sasha,adoptable,2022-02-02T20:31:15+0000,GA357,Lawrenceville,GA,Pit Bull Terrier,Young,Female,Medium,,True,False,False,True
55168806,Henley,adoptable,2022-03-31T18:58:09+0000,GA535,Dunwoody,GA,Labrador Retriever,Baby,Male,Large,,True,False,False,True
54987808,KEY LIME PIE,adoptable,2022-03-15T19:41:11+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,,True,False,False,False
55384037,Lucy,adoptable,2022-04-23T19:26:15+0000,GA941,Decatur,GA,Labrador Retriever,Adult,Female,Medium,,True,True,True,True
54733385,Jackson ,adoptable,2022-02-24T04:56:37+0000,GA999,Douglas,GA,Catahoula Leopard Dog,Adult,Male,Medium,Medium,True,True,False,True
55380260,Blue Jeans,adoptable,2022-04-23T08:29:00+0000,GA75,Hamilton,GA,Terrier,Adult,Female,Medium,,True,False,False,False
55317547,Axel-ADOPTED,adoptable,2022-04-16T14:06:22+0000,GA423,Chamblee,GA,Mixed Breed,Young,Male,Large,,False,False,False,False
55030796,Cokie,adoptable,2022-03-18T23:06:19+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,False,False,False,False
53364988,Zephyr,adoptable,2021-10-25T11:48:30+0000,GA809,Atlanta,GA,Pit Bull Terrier,Young,Male,Medium,,True,False,False,False
33151430,Rosie,adoptable,2015-08-30T13:15:42+0000,GA41,Dawson,GA,Pit Bull Terrier,Senior,Female,Large,Short,True,True,False,True
54914776,Lucky,adoptable,2022-03-09T17:01:33+0000,GA1025,Waynesboro,GA,Labrador Retriever,Baby,Female,Medium,,False,False,False,True
54959697,BAMBI,adoptable,2022-03-13T01:58:27+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,,True,False,False,False
55377505,Charlie,adoptable,2022-04-22T22:06:18+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
54983820,TREY,adoptable,2022-03-15T15:39:37+0000,GA257,Appling,GA,Labrador Retriever,Adult,Male,Large,,False,False,False,False
55032159,Red,adoptable,2022-03-19T00:28:03+0000,GA1020,Jackson,GA,Pit Bull Terrier,Adult,Male,Large,,True,False,False,True
54999041,MAMMA MIA!,adoptable,2022-03-16T17:45:48+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Large,,True,False,False,False
55278531,Leticia,adoptable,2022-04-12T14:42:32+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,,False,False,False,False
54861618,Vince 8169,adoptable,2022-03-04T21:50:11+0000,GA181,Columbus,GA,Mixed Breed,Adult,Male,Medium,,True,False,False,True
54895439,DUKE,adoptable,2022-03-07T22:01:07+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Large,,True,False,False,False
55399332,Kito,adoptable,2022-04-25T20:01:24+0000,GA247,Covington,GA,Dachshund,Adult,Male,Medium,,False,False,False,True
55297110,HERSHEY,adoptable,2022-04-14T02:05:26+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,,True,False,False,False
55285194,Angelica,adoptable,2022-04-12T21:35:04+0000,GA862,Athens,GA,Mixed Breed,Senior,Female,Medium,,False,False,False,False
54842579,Kodak,adoptable,2022-03-03T20:29:36+0000,GA918,Marshallville,GA,German Shepherd Dog,Adult,Male,Large,Long,True,True,False,True
55131653,Rocket,adoptable,2022-03-28T12:20:35+0000,GA680,Atlanta,GA,Beagle,Adult,Male,Medium,,True,True,False,True
55102308,Zaxby 03-2478,adoptable,2022-03-24T21:25:09+0000,GA926,Tyrone,GA,German Shepherd Dog,Adult,Male,Medium,,True,False,False,True
54281826,Grandpa Holmes ,adoptable,2022-01-18T22:03:24+0000,GA914,Decatur,GA,Labrador Retriever,Senior,Male,Large,Short,True,False,False,True
54946501,Miami Vice,adoptable,2022-03-11T23:06:16+0000,GA335,Atlanta,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
55134362,ISABELLA,adoptable,2022-03-28T17:43:07+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,,False,False,False,False
54252679,Diamond 2,adoptable,2022-01-16T22:06:14+0000,GA335,Atlanta,GA,Mixed Breed,Adult,Female,Medium,,True,False,False,False
55129144,Sasha,adoptable,2022-03-27T22:00:53+0000,GA52,Lawrenceville,GA,Beagle,Adult,Female,Medium,Medium,True,True,False,True
54255971,Smoke,adoptable,2022-01-16T22:06:40+0000,GA423,Chamblee,GA,Mixed Breed,Young,Male,Large,,True,False,False,False
54871753,Billie,adoptable,2022-03-05T19:05:48+0000,GA168,Perry,GA,American Bulldog,Adult,Female,Large,,True,True,False,True
54757294,Pen 150 Bosco Hw Tx,adoptable,2022-02-25T20:46:20+0000,GA357,Lawrenceville,GA,Pit Bull Terrier,Adult,Male,Medium,,True,False,False,True
55282289,PORTUGAL,adoptable,2022-04-12T17:58:11+0000,GA217,Atlanta,GA,German Shepherd Dog,Young,Female,Large,,True,False,False,False
54453504,Sidney,adoptable,2022-01-31T02:06:15+0000,GA553,Warner Robins,GA,Hound,Adult,Female,Large,Short,False,True,True,True
55325641,Aspen,adoptable,2022-04-17T20:00:36+0000,GA116,Athens,GA,Husky,Baby,Female,Large,Short,False,False,False,True
55353765,JAMES,adoptable,2022-04-20T19:06:18+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,,False,False,False,False
54464489,Sniper,adoptable,2022-01-31T22:43:26+0000,GA862,Athens,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
48271337,Cash Money,adoptable,2020-06-20T00:01:45+0000,GA914,Decatur,GA,Jack Russell Terrier,Adult,Male,Medium,Short,True,False,True,True
53882343,MARS,adoptable,2021-12-13T01:50:45+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,,True,False,False,False
54590639,June,adoptable,2022-02-11T13:21:45+0000,GA204,Danielsville,GA,Hound,Adult,Female,Medium,,True,False,False,True
55255602,Hope,adoptable,2022-04-09T15:24:06+0000,GA152,Washington,GA,Labrador Retriever,Adult,Female,Medium,Short,True,False,True,True
55260340,SUSIE,adoptable,2022-04-10T01:16:09+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,,True,False,False,False
48556693,Bentley,adoptable,2020-07-21T22:56:36+0000,GA194,Atlanta,GA,Chihuahua,Adult,Male,Small,Wire,True,True,True,True
55401635,Monk Monk,adoptable,2022-04-25T23:09:40+0000,GA553,Warner Robins,GA,Chihuahua,Young,Female,Small,Short,False,False,False,True
55285187,Bella,adoptable,2022-04-12T21:33:15+0000,GA862,Athens,GA,Mixed Breed,Adult,Female,Medium,,False,False,False,False
55163114,Willy,adoptable,2022-03-31T12:49:27+0000,GA680,Atlanta,GA,Labrador Retriever,Young,Male,Large,,True,False,False,True
55189062,Mirthia-ADOPTED!,adoptable,2022-04-02T17:06:22+0000,GA423,Chamblee,GA,Mixed Breed,Baby,Female,Small,,False,False,False,False
54713285,Cobalt,adoptable,2022-02-22T19:51:46+0000,GA508,Atlanta,GA,Australian Shepherd,Young,Male,Medium,,True,True,False,True
54255477,Solana,adoptable,2022-01-16T22:06:37+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,False,False,False,False
55389608,Monkey,adoptable,2022-04-24T18:36:06+0000,GA477,Greensboro,GA,Great Pyrenees,Baby,Male,Large,Medium,True,False,False,True
55005972,Tammy,adoptable,2022-03-17T02:27:05+0000,GA914,Decatur,GA,Mixed Breed,Young,Female,Medium,Short,True,False,False,True
54472116,Cook,adoptable,2022-02-01T18:36:32+0000,GA862,Athens,GA,Mixed Breed,Adult,Male,Large,,False,False,False,False
55397595,Max #8611,adoptable,2022-04-25T17:50:20+0000,GA232,Monroe,GA,Labrador Retriever,Baby,Male,Medium,,False,False,False,False
54739846,Thor,adoptable,2022-02-24T18:25:10+0000,GA718,Columbus,GA,Staffordshire Bull Terrier,Senior,Male,Large,,True,False,False,True
55315405,Bailey,adoptable,2022-04-16T00:25:44+0000,GA537,Dacula,GA,German Shepherd Dog,Adult,Female,Large,,True,True,False,True
54910016,ASPEN,adoptable,2022-03-09T02:37:17+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Large,,True,False,False,False
55311489,BUCKEYE,adoptable,2022-04-15T18:43:36+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Medium,,True,False,False,False
55273620,MARLEY,adoptable,2022-04-11T20:24:25+0000,GA99,Macon,GA,Dachshund,Senior,Female,Small,,True,False,False,False
54606973,LOADED POTATO,adoptable,2022-02-13T01:44:30+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,,True,False,False,False
55121206,Gert,adoptable,2022-03-26T18:59:14+0000,GA535,Dunwoody,GA,Shar-Pei,Adult,Female,Small,,True,False,False,True
54100724,In Foster Sophie,adoptable,2022-01-04T18:46:30+0000,GA357,Lawrenceville,GA,Pit Bull Terrier,Young,Female,Medium,,True,False,False,True
55060781,CLAUDE,adoptable,2022-03-21T22:41:04+0000,GA217,Atlanta,GA,Chow Chow,Young,Male,Large,,True,False,False,False
55216448,Sara,adoptable,2022-04-05T18:06:27+0000,GA251,Atlanta,GA,Shepherd,Adult,Female,Large,,True,False,False,False
50238737,Shirley,adoptable,2021-01-09T17:11:06+0000,GA830,Locust Grove,GA,German Shepherd Dog,Young,Female,Medium,,True,True,True,True
53327204,Dirk,adoptable,2021-10-21T04:30:48+0000,GA537,Dacula,GA,German Shepherd Dog,Adult,Male,Large,,True,True,False,True
53351086,Willie ,adoptable,2021-11-24T02:56:37+0000,AL48,Atlanta,GA,Weimaraner,Adult,Male,Large,Short,True,True,True,True
51517788,Mason,adoptable,2021-05-13T00:22:56+0000,GA553,Warner Robins,GA,Retriever,Young,Male,Medium,Short,True,True,False,True
54624278,REUBEN,adoptable,2022-02-15T02:52:20+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,,True,False,False,False
55274909,Scizor - ADOPTED,adoptable,2022-04-11T22:06:25+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,False,False,False,False
52223186,Brisket,adoptable,2021-07-03T19:35:05+0000,GA914,Decatur,GA,Mixed Breed,Adult,Male,Medium,Short,True,True,False,True
55326832,ICELAND,adoptable,2022-04-18T00:53:30+0000,GA217,Atlanta,GA,Labrador Retriever,Baby,Female,Small,,True,False,False,False
55199969,Amy,adoptable,2022-04-04T07:22:50+0000,GA535,Dunwoody,GA,Beagle,Adult,Female,Small,,True,True,False,True
54011528,Journey,adoptable,2021-12-26T10:07:20+0000,GA174,Forsyth,GA,Terrier,Adult,Female,Medium,,True,True,False,False
53546208,Cleo,adoptable,2021-11-12T01:20:48+0000,GA535,Dunwoody,GA,Ibizan Hound,Adult,Female,Medium,,True,True,False,True
54697739,Bentley,adoptable,2022-02-21T06:08:26+0000,GA299,Douglasville,GA,Pit Bull Terrier,Adult,Male,Large,,False,False,False,True
54497097,BIG BOY,adoptable,2022-02-03T18:03:32+0000,GA217,Atlanta,GA,Labrador Retriever,Adult,Male,Large,,True,False,False,False
55349043,Baron,adoptable,2022-04-20T12:14:48+0000,GA467,Cochran,GA,Siberian Husky,Young,Male,Medium,Medium,True,True,False,True
54707785,Arthur,adoptable,2022-02-22T10:13:32+0000,GA535,Dunwoody,GA,Terrier,Adult,Male,Large,,True,False,False,True
55034539,Rusty,adoptable,2022-03-19T10:04:31+0000,GA66,Albany,GA,Mixed Breed,Adult,Male,Large,,False,False,False,True
51241333,Meeko,adoptable,2021-04-16T21:42:15+0000,GA918,Marshallville,GA,Boxer,Adult,Female,Medium,Medium,True,True,False,True
55232836,Cherry,adoptable,2022-04-07T00:06:17+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,,True,False,False,False
54425574,Britannia - IN FOSTER,adoptable,2022-01-28T21:06:31+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,True,False,False,False
55361996,12703,adoptable,2022-04-21T15:16:13+0000,GA247,Covington,GA,German Shepherd Dog,Adult,Female,Medium,,False,False,False,True
54987188,Hollis,adoptable,2022-03-15T18:54:51+0000,GA508,Atlanta,GA,Labrador Retriever,Young,Male,Large,,True,True,False,True
54806650,PILLOW,adoptable,2022-03-01T22:32:40+0000,GA217,Atlanta,GA,German Shepherd Dog,Adult,Female,Medium,,False,False,False,False
55293045,Albina (foster),adoptable,2022-04-13T19:06:17+0000,GA335,Atlanta,GA,Mixed Breed,Young,Female,Large,,False,False,False,False
54949633,Hera,adoptable,2022-03-12T02:35:19+0000,GA787,Peachtree City,GA,Great Pyrenees,Adult,Female,Large,,True,False,False,True
55379691,Pen 195 Ghost,adoptable,2022-04-23T02:46:30+0000,GA357,Lawrenceville,GA,American Bulldog,Young,Male,Medium,,True,False,False,True
52223144,Cora,adoptable,2021-07-03T19:31:24+0000,GA914,Decatur,GA,Mixed Breed,Adult,Female,Large,Short,True,False,False,True
54087536,Sophie ,adoptable,2022-01-03T14:59:55+0000,GA827,Stockbridge,GA,Bull Terrier,Adult,Female,Medium,Short,True,True,False,True
53862327,Bruno,adoptable,2021-12-10T22:08:54+0000,GA862,Athens,GA,Mixed Breed,Young,Male,Large,,True,False,False,False
55263860,Bubbles,adoptable,2022-04-10T19:10:26+0000,GA299,Douglasville,GA,Pit Bull Terrier,Adult,Female,Large,,True,False,False,True
54990952,KIWI,adoptable,2022-03-15T22:41:41+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Medium,,True,False,False,False
55313734,Patsy,adoptable,2022-04-15T22:07:33+0000,GA627,Decatur,GA,Jack Russell Terrier,Young,Female,Small,,True,True,False,True
55336595,SOOKIE,adoptable,2022-04-19T00:58:08+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,,False,False,False,False
55347104,Torrance,adoptable,2022-04-20T01:25:13+0000,GA59,Milledgeville,GA,Border Collie,Adult,Male,Large,Medium,True,False,False,True
54989624,Boscoe 03-1548,adoptable,2022-03-15T21:25:25+0000,GA926,Tyrone,GA,Pit Bull Terrier,Adult,Male,Medium,,True,False,False,True
55358444,Asher,adoptable,2022-04-21T01:09:29+0000,GA680,Atlanta,GA,Schnauzer,Young,Male,Medium,,True,False,False,True
55034610,Kaylee,adoptable,2022-03-19T10:04:32+0000,GA66,Albany,GA,Mixed Breed,Young,Female,Large,,False,False,False,True
54275821,Shorty,adoptable,2022-01-18T10:21:48+0000,GA1020,Jackson,GA,Staffordshire Bull Terrier,Adult,Male,Small,,True,False,False,True
54927984,Lucky,adoptable,2022-03-10T18:06:21+0000,GA70,Greensboro,GA,Border Collie,Adult,Female,Medium,,True,False,False,False
31122853,ATA,adoptable,2014-12-27T23:59:40+0000,GA323,Lawrenceville,GA,Staffordshire Bull Terrier,Adult,Female,Medium,Short,True,True,False,True
55334131,Emma Grace 04-1635,adoptable,2022-04-18T20:25:13+0000,GA926,Tyrone,GA,Great Dane,Adult,Female,Extra Large,,True,False,False,True
55181665,BUDDY,adoptable,2022-04-01T19:34:27+0000,GA99,Macon,GA,Mixed Breed,Young,Male,Large,,False,False,False,False
55034538,Artie,adoptable,2022-03-19T10:04:31+0000,GA66,Albany,GA,Pit Bull Terrier,Adult,Male,Large,,False,False,False,True
55241511,CHOPPER,adoptable,2022-04-07T21:35:02+0000,GA217,Atlanta,GA,Labrador Retriever,Adult,Male,Large,,True,False,False,False
54281604,Ma'am,adoptable,2022-01-18T21:47:24+0000,GA914,Decatur,GA,Mixed Breed,Adult,Female,Large,Short,True,False,False,True
53070231,Cliatt,adoptable,2021-09-23T20:32:18+0000,GA152,Washington,GA,Labrador Retriever,Adult,Male,Large,Short,True,False,False,True
55005397,Keeper,adoptable,2022-03-17T00:35:41+0000,GA627,Decatur,GA,Retriever,Young,Male,Medium,,True,True,False,True
54779067,Friday,adoptable,2022-02-27T21:26:50+0000,GA827,Stockbridge,GA,Whippet,Young,Female,Medium,Short,True,True,False,True
55034537,Sissy,adoptable,2022-03-19T10:04:31+0000,GA66,Albany,GA,Mixed Breed,Adult,Female,Medium,,False,False,False,False
55366444,Giovanna,adoptable,2022-04-21T21:06:32+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,False,False,False,False
52109144,Gypsy,adoptable,2021-06-25T14:14:54+0000,GA945,Chamblee,GA,Shepherd,Adult,Female,Large,Medium,True,True,False,True
54255421,Spirit- IN FOSTER,adoptable,2022-01-16T22:06:36+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,True,False,False,False
55257298,Pen 163 Fez,adoptable,2022-04-09T18:30:56+0000,GA357,Lawrenceville,GA,Pit Bull Terrier,Adult,Male,Medium,,True,False,False,True
54610665,Fog,adoptable,2022-02-13T19:07:07+0000,GA914,Decatur,GA,Labrador Retriever,Adult,Male,Large,Short,True,False,False,True
55258640,Avoni,adoptable,2022-04-09T20:57:20+0000,GA620,Barnesville,GA,Mixed Breed,Baby,Female,Medium,,True,False,False,True
49996297,Gunner,adoptable,2020-12-09T01:14:10+0000,CA2261,Auburn,GA,Australian Shepherd,Adult,Male,Large,Medium,True,True,False,True
55398518,Duke,adoptable,2022-04-25T18:56:49+0000,GA508,Atlanta,GA,Labrador Retriever,Young,Male,Large,,True,True,False,True
55195153,John,adoptable,2022-04-03T16:22:13+0000,GA204,Danielsville,GA,Labrador Retriever,Young,Male,Medium,,False,False,False,True
54255496,Hagen - IN FOSTER,adoptable,2022-01-16T22:06:37+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
55077480,VALENTINO,adoptable,2022-03-23T01:46:39+0000,GA217,Atlanta,GA,Yorkshire Terrier,Adult,Male,Small,,False,False,False,False
55204809,Arcee,adoptable,2022-04-04T18:06:14+0000,GA335,Atlanta,GA,Mixed Breed,Young,Male,Medium,,True,False,False,False
55324962,Blush,adoptable,2022-04-17T18:06:14+0000,GA423,Chamblee,GA,Mixed Breed,Young,Female,Medium,,False,False,False,False
50588984,Coco,adoptable,2021-02-18T16:53:41+0000,GA244,Monticello,GA,Chihuahua,Adult,Female,Small,Short,True,True,False,True
54881840,Dh7 Malibu Hw++,adoptable,2022-03-06T18:46:31+0000,GA357,Lawrenceville,GA,Pit Bull Terrier,Adult,Female,Medium,,True,False,False,True
54585277,Miami,adoptable,2022-02-10T22:21:56+0000,GA862,Athens,GA,Mixed Breed,Adult,Female,Medium,,True,False,True,False
54017240,Liam,adoptable,2021-12-27T01:24:15+0000,GA665,Peachtree City,GA,Labrador Retriever,Young,Male,Large,,False,False,False,True
55402789,87326,adoptable,2022-04-26T01:31:53+0000,GA357,Lawrenceville,GA,Pit Bull Terrier,Adult,Male,Large,,False,False,False,True
55034557,Paxton,adoptable,2022-03-19T10:04:31+0000,GA66,Albany,GA,Mixed Breed,Adult,Male,Medium,,False,False,False,True
55312282,CAMI,adoptable,2022-04-15T19:43:42+0000,GA99,Macon,GA,Mixed Breed,Adult,Female,Large,,False,False,False,False
54699357,Noah,adoptable,2022-02-21T15:57:34+0000,GA830,Locust Grove,GA,Great Pyrenees,Young,Male,Large,,True,True,False,False
55368986,HONEY,adoptable,2022-04-22T01:43:47+0000,GA217,Atlanta,GA,Labrador Retriever,Young,Female,Large,,True,False,False,False
55307436,Nash,adoptable,2022-04-15T09:21:10+0000,GA665,Peachtree City,GA,American Staffordshire Terrier,Baby,Male,Small,,False,False,False,True
54974249,Kross,adoptable,2022-03-14T21:06:18+0000,GA423,Chamblee,GA,Mixed Breed,Young,Male,Large,,False,False,False,False
54255583,Levon,adoptable,2022-01-16T22:06:37+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
55244414,Missy,adoptable,2022-04-08T07:01:34+0000,GA299,Douglasville,GA,Pit Bull Terrier,Adult,Female,Medium,,False,False,False,True
55250965,OPALITE,adoptable,2022-04-08T22:26:52+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Medium,,True,False,False,False
48290578,Casey Mae,adoptable,2020-06-25T15:17:51+0000,NY966,Atlanta,GA,Chiweenie,Adult,Female,Small,Short,True,True,False,True
54256088,Robin,adoptable,2022-01-16T22:06:40+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,,True,False,False,False
55243401,Emmy,adoptable,2022-04-08T00:47:15+0000,GA875,Atlanta,GA,Mixed Breed,Young,Female,Medium,,True,False,False,True
54599475,ROME,adoptable,2022-02-12T02:40:00+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,,True,False,False,False
53123971,Opie ,adoptable,2021-09-29T16:51:04+0000,GA508,Atlanta,GA,Labradoodle,Young,Male,Medium,Short,True,True,False,True
55273412,Pen 159 Boy,adoptable,2022-04-11T20:15:45+0000,GA357,Lawrenceville,GA,Pit Bull Terrier,Young,Male,Medium,,True,False,False,True
55136965,VALENTINE,adoptable,2022-03-28T21:44:17+0000,GA217,Atlanta,GA,Labrador Retriever,Young,Female,Medium,,True,False,False,False
36429068,Walker,adoptable,2016-10-08T16:30:44+0000,GA698,Snellville,GA,Rat Terrier,Adult,Male,Small,Short,True,True,False,True
53862376,Darla,adoptable,2021-12-10T22:19:46+0000,GA972,Milledgeville,GA,Pit Bull Terrier,Adult,Female,Large,,True,True,False,True
55005919,Snoopy,adoptable,2022-03-17T02:08:37+0000,GA914,Decatur,GA,American Bulldog,Senior,Male,Extra Large,Short,True,True,False,True
54469673,Loventia,adoptable,2022-02-01T15:06:15+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,,False,False,False,False
41597136,Cedric,adoptable,2018-05-10T01:59:55+0000,GA665,Peachtree City,GA,Pointer,Adult,Male,Large,Short,True,False,False,True
55034589,Sid,adoptable,2022-03-19T10:04:32+0000,GA66,Albany,GA,Mixed Breed,Young,Male,Small,,False,False,False,True
55366887,BELLADONNA,adoptable,2022-04-21T21:43:09+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Medium,,False,False,False,False
55396859,Hesiod,adoptable,2022-04-25T17:06:12+0000,GA251,Atlanta,GA,Labrador Retriever,Young,Male,Small,,True,False,False,False
55091629,Chica,adoptable,2022-03-24T01:20:58+0000,GA627,Decatur,GA,Manchester Terrier,Young,Female,Small,,True,True,False,True
55191684,John Cena,adoptable,2022-04-02T22:06:15+0000,GA335,Atlanta,GA,Pit Bull Terrier,Young,Male,Medium,,True,False,False,False
55280850,LADY BUG,adoptable,2022-04-12T15:57:55+0000,GA217,Atlanta,GA,Dutch Shepherd,Young,Female,Medium,,False,False,False,False
55304051,Nala,adoptable,2022-04-14T20:47:55+0000,GA862,Athens,GA,Mixed Breed,Young,Female,Medium,,False,False,False,False
54495742,Mamacita,adoptable,2022-02-03T17:06:13+0000,GA335,Atlanta,GA,Mixed Breed,Adult,Female,Medium,,True,False,False,False
55104330,Pen 112 Patrick,adoptable,2022-03-25T00:31:35+0000,GA357,Lawrenceville,GA,Pit Bull Terrier,Adult,Male,Large,,True,False,False,True
48913152,Ozark,adoptable,2020-08-29T10:06:52+0000,GA174,Forsyth,GA,Labrador Retriever,Adult,Male,Large,,True,False,False,True
55392022,MAZERATI,adoptable,2022-04-25T00:57:57+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Small,,False,False,False,False
55221385,OLIVE,adoptable,2022-04-05T23:55:11+0000,GA217,Atlanta,GA,Chihuahua,Young,Female,Small,,True,False,False,False
54319971,Princess Zelda,adoptable,2022-01-21T14:06:16+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,True,False,False,False
55304392,Penelope (HW +) 04-0304,adoptable,2022-04-14T21:25:13+0000,GA926,Tyrone,GA,Pit Bull Terrier,Adult,Female,Medium,,True,False,False,True
54252883,Tawny,adoptable,2022-01-16T22:06:15+0000,GA335,Atlanta,GA,Mixed Breed,Adult,Female,Large,,True,False,False,False
55027343,Munchies,adoptable,2022-03-18T20:06:23+0000,GA335,Atlanta,GA,Mixed Breed,Young,Male,Medium,,True,False,False,False
55002774,Jughead - IN FOSTER,adoptable,2022-03-16T22:06:30+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
37184690,Zelma,adoptable,2017-01-13T20:21:12+0000,GA244,Monticello,GA,Chihuahua,Senior,Female,Small,Short,True,True,False,True
39387199,Beckett,adoptable,2017-09-15T18:04:34+0000,GA822,East Point,GA,American Staffordshire Terrier,Adult,Male,Medium,Short,True,True,False,True
54110846,Emma,adoptable,2022-01-05T16:26:26+0000,GA836,Milledgeville,GA,American Staffordshire Terrier,Adult,Female,Large,Medium,False,False,False,False
53469483,Hank,adoptable,2021-11-04T22:42:24+0000,GA152,Washington,GA,Pit Bull Terrier,Adult,Male,Large,Short,False,False,False,True
54800141,Pen 154c Kilo,adoptable,2022-03-01T16:46:04+0000,GA357,Lawrenceville,GA,Mastiff,Adult,Male,Large,,True,False,False,True
55167924,Johnny boy,adoptable,2022-03-31T18:06:37+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,False,False,False,False
55333614,Austin 04-1634,adoptable,2022-04-18T19:25:22+0000,GA926,Tyrone,GA,Labrador Retriever,Baby,Male,Medium,,False,False,False,True
54407022,Sport,adoptable,2022-01-27T20:24:12+0000,GA508,Atlanta,GA,Labrador Retriever,Young,Male,Medium,,True,True,False,True
55294740,Mamba 04-1322,adoptable,2022-04-13T21:25:16+0000,GA926,Tyrone,GA,Dachshund,Young,Female,Small,,False,False,False,True
54255715,Bobby Darling- IN FOSTER,adoptable,2022-01-16T22:06:38+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,,True,False,False,False
53862085,Diesel,adoptable,2021-12-10T21:53:37+0000,GA862,Athens,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
52834959,Spike,adoptable,2021-08-31T22:04:47+0000,GA1020,Jackson,GA,American Bulldog,Adult,Male,Large,,True,False,False,True
55385620,FRIED CHICKEN,adoptable,2022-04-23T22:53:04+0000,GA217,Atlanta,GA,German Shepherd Dog,Adult,Male,Medium,,False,False,False,False
55394092,Ginger,adoptable,2022-04-25T13:25:12+0000,GA979,Douglas,GA,Chihuahua,Adult,Female,Small,,True,True,False,True
54828470,Finn,adoptable,2022-03-03T01:41:21+0000,GA627,Decatur,GA,Pug,Young,Male,Medium,,True,False,False,True
55338893,LAYLA,adoptable,2022-04-19T14:00:08+0000,GA219,Augusta,GA,German Shepherd Dog,Adult,Female,Large,,True,False,False,False
55033677,Scout,adoptable,2022-03-19T07:54:27+0000,GA75,Hamilton,GA,Beagle,Senior,Male,Large,,True,True,False,False
55384471,Betty,adoptable,2022-04-23T20:21:37+0000,GA204,Danielsville,GA,Mixed Breed,Young,Female,Medium,,False,False,False,False
54326272,Romeo - IN FOSTER,adoptable,2022-01-21T23:06:29+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
52289737,Jersey,adoptable,2021-07-09T04:49:43+0000,GA553,Warner Robins,GA,Black Labrador Retriever,Baby,Female,Medium,Short,False,True,True,True
